# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
697	0.209204602301151	0.663742860816385	0.663742860816385	0.663742860816385	0
698	0.209504752376188	0.676068774716559	0.676068774716559	0.676068774716559	0
699	0.209804902451226	0.687719183300369	0.687719183300369	0.687719183300369	0
700	0.210105052526263	0.698690767574988	0.698690767574988	0.698690767574988	0
701	0.210405202601301	0.708981572605501	0.7	0.708979593601722	1
702	0.210705352676338	0.71859100672946	0.7	0.71858562064573	1
703	0.211005502751376	0.727519837752512	0.7	0.727508283350291	1
704	0.211305652826413	0.735770186136123	0.7	0.735750626101373	1
705	0.211605802901451	0.743345515194989	0.7	0.743315258987044	1
706	0.211905952976488	0.750250618328485	0.7	0.750208118376896	1
707	0.212206103051526	0.756491603317042	0.7	0.756434796666605	1
708	0.212506253126563	0.762075873720862	0.7	0.762003929072204	1
709	0.212806403201601	0.767012107424847	0.7	0.766923897159795	1
710	0.213106553276638	0.771310232379931	0.7	0.771205841854669	1
711	0.213406703351676	0.774981399597219	0.7	0.774860740756172	1
712	0.213706853426713	0.778037953457449	0.7	0.77790204736167	1
713	0.214007003501751	0.780493399404208	0.7	0.78034314216657	1
714	0.214307153576788	0.782362369095166	0.7	0.78219959810313	1
715	0.214607303651826	0.783660583091177	0.7	0.783487005425634	1
716	0.214907453726863	0.784404811168546	0.7	0.784222863364053	1
717	0.215207603801901	0.784612830345048	0.7	0.784424778794365	1
718	0.215507753876938	0.78430338071526	0.7	0.78411198410707	1
719	0.215807903951976	0.783496119195664	0.7	0.783303909662659	1
720	0.216108054027013	0.782211571284543	0.7	0.782021327874975	1
721	0.216408204102051	0.780471080946057	0.7	0.78028529945184	1
722	0.216708354177089	0.778296758732029	0.7	0.778117943693261	1
723	0.217008504252126	0.775711428258812	0.7	0.775541758517205	1
724	0.217308654327164	0.772738571160223	0.7	0.772580016972659	1
725	0.217608804402201	0.769402270640851	0.7	0.769256461050557	1
726	0.217908954477239	0.765727153757102	0.7	0.765595324411681	1
727	0.218209104552276	0.761738332556088	0.7	0.761621399982746	1
728	0.218509254627314	0.757461344204997	0.7	0.757359688899151	1
729	0.218809404702351	0.752922090245679	0.7	0.752835841886208	1
730	0.219109554777389	0.7481467751111	0.7	0.748075434416747	1
